STORE_ID,STORE_COUNTRY,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_ID,MRP,CP,DISCOUNT,SP,Date
YR8834,USD,New York,Cosmetics,38531494,51.00,USD 32.13,USD 4.08,USD 46.92,2020-05-28
YR8834,USD,New York,Groceries,13501892,77.00,USD 51.59,USD 6.16,USD 70.84,2020-05-28
YR8834,USD,New York,Furniture,36878051,11.00,USD 8.25,USD 0.99,USD 10.01,2020-05-28
YR8834,USD,New York,Electronics,49638671,12.00,USD 7.20,USD 0.24,USD 11.76,2020-05-28
YR8834,USD,New York,Cosmetics,30289001,41.00,USD 30.34,USD 1.23,USD 39.77,2020-05-28
YR8834,USD,New York,Fashion,73761901,91.00,USD 56.42,USD 6.37,USD 84.63,2020-05-28
YR8129,USD,New York,Cosmetics,55694885,89.00,USD 60.52,USD 6.23,USD 82.77,2020-05-28
YR8129,USD,New York,Electronics,64343872,36.00,USD 21.96,USD 2.52,USD 33.48,2020-05-28
YR8129,USD,New York,Furniture,75080261,46.00,USD 29.44,USD 2.76,USD 43.24,2020-05-28
YR8129,USD,New York,Cosmetics,65214538,59.00,USD 37.76,USD 2.95,USD 56.05,2020-05-28
YR8129,USD,New York,Cosmetics,23568115,30.00,USD 21.60,USD 0.90,USD 29.10,2020-05-28
YR8129,USD,New York,Groceries,45864868,65.00,USD 40.95,USD 1.30,USD 63.70,2020-05-28
YR8129,USD,New York,Groceries,83229370,46.00,USD 28.98,USD 1.38,USD 44.62,2020-05-28
YR8129,USD,New York,Fashion,97508850,86.00,USD 61.06,USD 7.74,USD 78.26,2020-05-28
YR8129,USD,New York,Groceries,30170898,87.00,USD 56.55,USD 1.74,USD 85.26,2020-05-28
YR8129,USD,New York,Furniture,68982849,86.00,USD 55.04,USD 3.44,USD 82.56,2020-05-28
YR8129,USD,New York,Education,76129455,46.00,USD 30.36,USD 1.84,USD 44.16,2020-05-28
YR8129,USD,New York,Cosmetics,88914794,69.00,USD 47.61,USD 3.45,USD 65.55,2020-05-28
YR8129,USD,New York,Cosmetics,17613525,100.00,USD 75.00,USD 7.00,USD 93.00,2020-05-28
YR8129,USD,New York,Fashion,35474548,28.00,USD 18.48,USD 1.96,USD 26.04,2020-05-28
YR8129,USD,New York,Fashion,58817749,22.00,USD 16.50,USD 1.98,USD 20.02,2020-05-28
YR8129,USD,New York,Kitchen,81271057,96.00,USD 60.48,USD 6.72,USD 89.28,2020-05-28
YR8129,USD,New York,Cosmetics,79667053,29.00,USD 20.88,USD 1.16,USD 27.84,2020-05-28
YR8129,USD,New York,Education,23222045,52.00,USD 38.48,USD 1.04,USD 50.96,2020-05-28
YR8129,USD,New York,Electronics,42096557,71.00,USD 42.60,USD 2.84,USD 68.16,2020-05-28
YR8129,USD,New York,Education,33582153,64.00,USD 40.32,USD 2.56,USD 61.44,2020-05-28
YR8129,USD,New York,Groceries,56870422,82.00,USD 51.66,USD 1.64,USD 80.36,2020-05-28
YR8129,USD,New York,Education,48751525,38.00,USD 23.94,USD 1.14,USD 36.86,2020-05-28
YR8129,USD,New York,Groceries,59548339,68.00,USD 48.28,USD 6.12,USD 61.88,2020-05-28
YR8129,USD,New York,Fashion,56219482,53.00,USD 37.63,USD 4.77,USD 48.23,2020-05-28
YR8129,USD,New York,Electronics,15616760,37.00,USD 26.27,USD 2.96,USD 34.04,2020-05-28
YR8129,USD,New York,Cosmetics,50575256,54.00,USD 36.18,USD 2.70,USD 51.30,2020-05-28
YR8129,USD,New York,Education,40627136,44.00,USD 32.12,USD 1.32,USD 42.68,2020-05-28
YR8129,USD,New York,Groceries,85330505,94.00,USD 64.86,USD 6.58,USD 87.42,2020-05-28
YR8129,USD,New York,Groceries,70795593,80.00,USD 56.00,USD 3.20,USD 76.80,2020-05-28
YR8129,USD,New York,Kitchen,88060607,68.00,USD 41.48,USD 6.80,USD 61.20,2020-05-28
YR8129,USD,New York,Groceries,48680114,55.00,USD 40.70,USD 2.20,USD 52.80,2020-05-28
YR8129,USD,New York,Electronics,36433105,12.00,USD 7.92,USD 0.96,USD 11.04,2020-05-28
YR8129,USD,New York,Electronics,98706359,69.00,USD 48.30,USD 4.14,USD 64.86,2020-05-28
YR8129,USD,New York,Groceries,58834228,58.00,USD 38.86,USD 1.74,USD 56.26,2020-05-28
YR8129,USD,New York,Kitchen,51072387,23.00,USD 14.95,USD 2.30,USD 20.70,2020-05-28
YR8129,USD,New York,Furniture,23524169,18.00,USD 12.42,USD 0.90,USD 17.10,2020-05-28
YR8129,USD,New York,Cosmetics,40577697,46.00,USD 34.50,USD 1.38,USD 44.62,2020-05-28
YR8129,USD,New York,Fashion,39772949,49.00,USD 35.77,USD 4.41,USD 44.59,2020-05-28
YR8129,USD,New York,Education,77225341,54.00,USD 38.88,USD 3.78,USD 50.22,2020-05-28
YR8129,USD,New York,Cosmetics,41192932,45.00,USD 29.25,USD 3.60,USD 41.40,2020-05-28
YR8129,USD,New York,Electronics,78318481,19.00,USD 11.97,USD 1.71,USD 17.29,2020-05-28
YR8129,USD,New York,Electronics,79477539,34.00,USD 21.08,USD 2.04,USD 31.96,2020-05-28
YR8129,USD,New York,Education,50215454,48.00,USD 32.16,USD 2.88,USD 45.12,2020-05-28
YR8129,USD,New York,Kitchen,88112792,69.00,USD 43.47,USD 4.83,USD 64.17,2020-05-28
YR8129,USD,New York,Kitchen,50542297,15.00,USD 10.05,USD 1.20,USD 13.80,2020-05-28
YR8129,USD,New York,Groceries,78046569,57.00,USD 41.04,USD 4.56,USD 52.44,2020-05-28
YR8129,USD,New York,Education,72907714,16.00,USD 11.68,USD 0.64,USD 15.36,2020-05-28
YR8129,USD,New York,Electronics,77192382,81.00,USD 51.84,USD 8.10,USD 72.90,2020-05-28
YR8930,USD,New York,Groceries,65538635,22.00,USD 13.64,USD 2.20,USD 19.80,2020-05-28
YR8930,USD,New York,Electronics,34419860,17.00,USD 11.90,USD 1.70,USD 15.30,2020-05-28
YR8930,USD,New York,Furniture,89530029,12.00,USD 7.44,USD 0.48,USD 11.52,2020-05-28
YR8930,USD,New York,Kitchen,60147094,14.00,USD 9.94,USD 1.12,USD 12.88,2020-05-28
YR8930,USD,New York,Furniture,14141845,31.00,USD 20.15,USD 2.79,USD 28.21,2020-05-28
YR8930,USD,New York,Fashion,64494934,56.00,USD 36.40,USD 4.48,USD 51.52,2020-05-28
YR8930,USD,New York,Furniture,11744079,63.00,USD 42.21,USD 4.41,USD 58.59,2020-05-28
YR8930,USD,New York,Kitchen,92378234,51.00,USD 37.74,USD 1.02,USD 49.98,2020-05-28
YR8930,USD,New York,Kitchen,49570007,25.00,USD 18.25,USD 2.50,USD 22.50,2020-05-28
YR8930,USD,New York,Electronics,84001159,74.00,USD 46.62,USD 6.66,USD 67.34,2020-05-28
YR8930,USD,New York,Fashion,50657653,32.00,USD 22.08,USD 0.96,USD 31.04,2020-05-28
YR8930,USD,New York,Electronics,95891113,91.00,USD 68.25,USD 5.46,USD 85.54,2020-05-28
YR8930,USD,New York,Kitchen,90944519,67.00,USD 47.57,USD 4.02,USD 62.98,2020-05-28
YR8930,USD,New York,Education,30882263,79.00,USD 59.25,USD 5.53,USD 73.47,2020-05-28
YR8930,USD,New York,Cosmetics,21368103,12.00,USD 8.88,USD 1.20,USD 10.80,2020-05-28
YR8930,USD,New York,Kitchen,83369445,44.00,USD 26.40,USD 3.52,USD 40.48,2020-05-28
YR8930,USD,New York,Fashion,87203674,71.00,USD 51.12,USD 6.39,USD 64.61,2020-05-28
YR8930,USD,New York,Kitchen,57708129,58.00,USD 42.34,USD 2.90,USD 55.10,2020-05-28
YR8930,USD,New York,Fashion,33549194,11.00,USD 8.25,USD 0.99,USD 10.01,2020-05-28
YR8930,USD,New York,Education,97319335,40.00,USD 28.00,USD 2.00,USD 38.00,2020-05-28
YR8930,USD,New York,Groceries,21093444,79.00,USD 51.35,USD 2.37,USD 76.63,2020-05-28
YR8930,USD,New York,Education,86267089,95.00,USD 60.80,USD 4.75,USD 90.25,2020-05-28
YR8930,USD,New York,Fashion,60402526,74.00,USD 51.80,USD 6.66,USD 67.34,2020-05-28
YR8930,USD,New York,Electronics,98349304,64.00,USD 38.40,USD 1.92,USD 62.08,2020-05-28
YR8930,USD,New York,Groceries,31296997,70.00,USD 50.40,USD 3.50,USD 66.50,2020-05-28
YR8930,USD,New York,Kitchen,72534179,62.00,USD 45.26,USD 4.34,USD 57.66,2020-05-28
YR8930,USD,New York,Furniture,71075744,90.00,USD 62.10,USD 5.40,USD 84.60,2020-05-28
YR8930,USD,New York,Cosmetics,16795043,25.00,USD 17.25,USD 1.75,USD 23.25,2020-05-28
YR8930,USD,New York,Groceries,24966125,67.00,USD 45.56,USD 3.35,USD 63.65,2020-05-28
YR3217,USD,New York,Electronics,39111022,87.00,USD 54.81,USD 2.61,USD 84.39,2020-05-28
YR3217,USD,New York,Fashion,63151855,74.00,USD 48.84,USD 2.96,USD 71.04,2020-05-28
YR3217,USD,New York,Groceries,52791748,55.00,USD 36.30,USD 5.50,USD 49.50,2020-05-28
YR3217,USD,New York,Education,40146484,95.00,USD 69.35,USD 6.65,USD 88.35,2020-05-28
YR3217,USD,New York,Fashion,43901062,18.00,USD 12.42,USD 0.72,USD 17.28,2020-05-28
YR3217,USD,New York,Furniture,63366088,55.00,USD 35.20,USD 1.65,USD 53.35,2020-05-28
YR3217,USD,New York,Kitchen,16624755,48.00,USD 28.80,USD 1.44,USD 46.56,2020-05-28
YR3217,USD,New York,Furniture,44494323,100.00,USD 62.00,USD 5.00,USD 95.00,2020-05-28
YR3217,USD,New York,Electronics,51036682,49.00,USD 35.28,USD 1.96,USD 47.04,2020-05-28
YR3217,USD,New York,Groceries,72652282,86.00,USD 53.32,USD 8.60,USD 77.40,2020-05-28
YR3217,USD,New York,Groceries,23925170,54.00,USD 34.02,USD 1.62,USD 52.38,2020-05-28
YR3217,USD,New York,Education,14218750,11.00,USD 8.25,USD 1.10,USD 9.90,2020-05-28
YR3217,USD,New York,Cosmetics,24831542,85.00,USD 54.40,USD 5.95,USD 79.05,2020-05-28
YR3217,USD,New York,Groceries,13381042,31.00,USD 18.91,USD 1.24,USD 29.76,2020-05-28
YR3217,USD,New York,Kitchen,18517150,13.00,USD 8.58,USD 0.52,USD 12.48,2020-05-28
YR3217,USD,New York,Electronics,33788146,14.00,USD 10.36,USD 1.26,USD 12.74,2020-05-28
YR3217,USD,New York,Education,53983764,88.00,USD 60.72,USD 3.52,USD 84.48,2020-05-28
YR3217,USD,New York,Cosmetics,41396179,76.00,USD 47.12,USD 3.80,USD 72.20,2020-05-28
YR3217,USD,New York,Kitchen,51429443,33.00,USD 23.76,USD 0.66,USD 32.34,2020-05-28
YR3217,USD,New York,Electronics,96846923,63.00,USD 44.73,USD 1.89,USD 61.11,2020-05-28
YR3217,USD,New York,Groceries,42813415,17.00,USD 11.22,USD 0.68,USD 16.32,2020-05-28
YR3217,USD,New York,Kitchen,51377258,32.00,USD 22.40,USD 1.28,USD 30.72,2020-05-28
YR3217,USD,New York,Fashion,18360595,11.00,USD 8.14,USD 0.44,USD 10.56,2020-05-28
YR3217,USD,New York,Cosmetics,91199951,63.00,USD 37.80,USD 1.89,USD 61.11,2020-05-28
YR3217,USD,New York,Fashion,32148437,46.00,USD 33.12,USD 2.76,USD 43.24,2020-05-28
YR3217,USD,New York,Cosmetics,76511230,64.00,USD 40.32,USD 3.84,USD 60.16,2020-05-28
YR3217,USD,New York,Cosmetics,83608398,78.00,USD 57.72,USD 4.68,USD 73.32,2020-05-28
YR3217,USD,New York,Groceries,25663757,76.00,USD 47.12,USD 6.08,USD 69.92,2020-05-28
YR3217,USD,New York,Cosmetics,94407958,22.00,USD 13.42,USD 0.88,USD 21.12,2020-05-28
YR3217,USD,New York,Education,69100952,34.00,USD 25.16,USD 1.36,USD 32.64,2020-05-28
YR3217,USD,New York,Cosmetics,71100463,97.00,USD 58.20,USD 6.79,USD 90.21,2020-05-28
YR3217,USD,New York,Kitchen,86234130,64.00,USD 42.88,USD 1.28,USD 62.72,2020-05-28
YR3217,USD,New York,Electronics,36109008,10.00,USD 6.60,USD 0.40,USD 9.60,2020-05-28
YR3217,USD,New York,Electronics,68029785,20.00,USD 15.00,USD 0.60,USD 19.40,2020-05-28
YR3217,USD,New York,Groceries,17731628,88.00,USD 53.68,USD 5.28,USD 82.72,2020-05-28
YR3217,USD,New York,Education,15473937,96.00,USD 57.60,USD 4.80,USD 91.20,2020-05-28
YR3217,USD,New York,Furniture,50078125,41.00,USD 30.34,USD 4.10,USD 36.90,2020-05-28
YR3217,USD,New York,Electronics,94611206,58.00,USD 35.38,USD 4.64,USD 53.36,2020-05-28
YR3217,USD,New York,Furniture,60119628,69.00,USD 42.78,USD 2.76,USD 66.24,2020-05-28
YR3217,USD,New York,Electronics,19047241,27.00,USD 19.71,USD 0.81,USD 26.19,2020-05-28
YR3217,USD,New York,Furniture,49770507,22.00,USD 16.06,USD 1.10,USD 20.90,2020-05-28
YR3217,USD,New York,Cosmetics,97717590,35.00,USD 25.20,USD 0.70,USD 34.30,2020-05-28
YR3217,USD,New York,Electronics,67826538,69.00,USD 49.68,USD 3.45,USD 65.55,2020-05-28
YR3217,USD,New York,Fashion,34351196,60.00,USD 37.80,USD 4.80,USD 55.20,2020-05-28
YR3217,USD,New York,Furniture,66744384,83.00,USD 55.61,USD 8.30,USD 74.70,2020-05-28
YR3217,USD,New York,Kitchen,68065490,41.00,USD 29.93,USD 2.87,USD 38.13,2020-05-28
YR3217,USD,New York,Fashion,69276733,83.00,USD 59.76,USD 3.32,USD 79.68,2020-05-28
YR3217,USD,New York,Kitchen,50133056,46.00,USD 29.90,USD 3.22,USD 42.78,2020-05-28
YR3217,USD,New York,Kitchen,54618225,76.00,USD 54.72,USD 2.28,USD 73.72,2020-05-28
YR3217,USD,New York,Cosmetics,83248596,22.00,USD 14.96,USD 0.44,USD 21.56,2020-05-28
YR8867,USD,New York,Furniture,59971313,57.00,USD 41.61,USD 4.56,USD 52.44,2020-05-28
YR8867,USD,New York,Groceries,38699035,27.00,USD 17.55,USD 2.70,USD 24.30,2020-05-28
YR8867,USD,New York,Kitchen,31961669,91.00,USD 56.42,USD 7.28,USD 83.72,2020-05-28
YR8867,USD,New York,Fashion,99472656,84.00,USD 59.64,USD 3.36,USD 80.64,2020-05-28
YR8867,USD,New York,Kitchen,91625671,50.00,USD 32.50,USD 1.50,USD 48.50,2020-05-28
YR8867,USD,New York,Kitchen,22288208,63.00,USD 45.99,USD 1.89,USD 61.11,2020-05-28
YR8867,USD,New York,Groceries,19385070,37.00,USD 24.42,USD 2.96,USD 34.04,2020-05-28
YR8867,USD,New York,Cosmetics,20242004,11.00,USD 7.15,USD 0.33,USD 10.67,2020-05-28
YR8867,USD,New York,Groceries,83114013,53.00,USD 39.75,USD 3.18,USD 49.82,2020-05-28
YR8867,USD,New York,Fashion,56766052,80.00,USD 60.00,USD 5.60,USD 74.40,2020-05-28
YR8867,USD,New York,Fashion,57345581,86.00,USD 58.48,USD 6.02,USD 79.98,2020-05-28
YR8867,USD,New York,Fashion,79886779,28.00,USD 18.20,USD 1.40,USD 26.60,2020-05-28
YR8867,USD,New York,Electronics,28360900,85.00,USD 57.80,USD 8.50,USD 76.50,2020-05-28
YR8867,USD,New York,Fashion,36345214,59.00,USD 41.89,USD 3.54,USD 55.46,2020-05-28
YR8867,USD,New York,Electronics,40629882,47.00,USD 28.67,USD 4.70,USD 42.30,2020-05-28
YR8867,USD,New York,Fashion,17489929,27.00,USD 18.36,USD 1.62,USD 25.38,2020-05-28
YR8867,USD,New York,Electronics,97684631,55.00,USD 38.50,USD 2.75,USD 52.25,2020-05-28
YR8867,USD,New York,Electronics,19440002,90.00,USD 62.10,USD 9.00,USD 81.00,2020-05-28
YR8867,USD,New York,Furniture,68853759,14.00,USD 8.54,USD 0.56,USD 13.44,2020-05-28
YR8867,USD,New York,Education,17185058,22.00,USD 14.74,USD 0.66,USD 21.34,2020-05-28
YR8867,USD,New York,Fashion,50418701,90.00,USD 63.00,USD 3.60,USD 86.40,2020-05-28
YR8867,USD,New York,Education,15429992,96.00,USD 60.48,USD 9.60,USD 86.40,2020-05-28
YR8867,USD,New York,Electronics,92224426,89.00,USD 60.52,USD 5.34,USD 83.66,2020-05-28
YR8867,USD,New York,Groceries,36619873,98.00,USD 67.62,USD 9.80,USD 88.20,2020-05-28
YR8867,USD,New York,Kitchen,19764099,54.00,USD 36.18,USD 3.24,USD 50.76,2020-05-28
YR8867,USD,New York,Groceries,98041687,24.00,USD 16.56,USD 2.16,USD 21.84,2020-05-28
YR8867,USD,New York,Furniture,59328613,30.00,USD 22.20,USD 2.70,USD 27.30,2020-05-28
YR8867,USD,New York,Kitchen,45678100,53.00,USD 38.16,USD 1.06,USD 51.94,2020-05-28
YR8867,USD,New York,Fashion,29077758,60.00,USD 43.20,USD 1.80,USD 58.20,2020-05-28
YR8867,USD,New York,Kitchen,94748535,25.00,USD 18.50,USD 0.75,USD 24.25,2020-05-28
YR8867,USD,New York,Fashion,71029052,24.00,USD 17.04,USD 1.92,USD 22.08,2020-05-28
YR5005,USD,New York,Cosmetics,68013305,24.00,USD 15.84,USD 0.48,USD 23.52,2020-05-28
YR5005,USD,New York,Fashion,88502807,10.00,USD 6.30,USD 0.80,USD 9.20,2020-05-28
YR5005,USD,New York,Groceries,40355224,65.00,USD 43.55,USD 1.95,USD 63.05,2020-05-28
YR5005,USD,New York,Furniture,22782592,35.00,USD 22.40,USD 3.15,USD 31.85,2020-05-28
YR5005,USD,New York,Groceries,78282775,30.00,USD 18.30,USD 2.40,USD 27.60,2020-05-28
YR5005,USD,New York,Kitchen,65486450,89.00,USD 61.41,USD 8.01,USD 80.99,2020-05-28
YR5005,USD,New York,Groceries,23735656,60.00,USD 42.00,USD 3.00,USD 57.00,2020-05-28
YR5005,USD,New York,Groceries,45148010,38.00,USD 26.22,USD 3.42,USD 34.58,2020-05-28
YR5005,USD,New York,Electronics,30904235,10.00,USD 6.40,USD 0.60,USD 9.40,2020-05-28
YR5005,USD,New York,Kitchen,35971679,13.00,USD 9.23,USD 1.17,USD 11.83,2020-05-28
YR5005,USD,New York,Groceries,74528198,88.00,USD 62.48,USD 3.52,USD 84.48,2020-05-28
YR5005,USD,New York,Fashion,92732543,44.00,USD 29.48,USD 3.96,USD 40.04,2020-05-28
YR5005,USD,New York,Kitchen,30442810,75.00,USD 48.00,USD 3.00,USD 72.00,2020-05-28
YR5005,USD,New York,Kitchen,47369995,90.00,USD 61.20,USD 5.40,USD 84.60,2020-05-28
YR5005,USD,New York,Groceries,21980590,18.00,USD 12.42,USD 1.80,USD 16.20,2020-05-28
YR5005,USD,New York,Furniture,72795104,67.00,USD 45.56,USD 2.01,USD 64.99,2020-05-28
YR5005,USD,New York,Education,41560974,27.00,USD 18.63,USD 1.08,USD 25.92,2020-05-28
YR5005,USD,New York,Furniture,13966064,72.00,USD 53.28,USD 5.04,USD 66.96,2020-05-28
YR5005,USD,New York,Kitchen,46633911,95.00,USD 61.75,USD 3.80,USD 91.20,2020-05-28
YR5005,USD,New York,Education,53678894,30.00,USD 21.60,USD 0.90,USD 29.10,2020-05-28
YR5005,USD,New York,Groceries,25562133,91.00,USD 56.42,USD 4.55,USD 86.45,2020-05-28
YR5005,USD,New York,Furniture,27017822,97.00,USD 63.05,USD 4.85,USD 92.15,2020-05-28
YR5005,USD,New York,Kitchen,69839782,38.00,USD 23.18,USD 1.14,USD 36.86,2020-05-28
YR5005,USD,New York,Kitchen,86489562,17.00,USD 11.56,USD 0.85,USD 16.15,2020-05-28
YR5005,USD,New York,Education,10359802,50.00,USD 35.50,USD 1.00,USD 49.00,2020-05-28
YR5005,USD,New York,Furniture,93507080,52.00,USD 39.00,USD 3.12,USD 48.88,2020-05-28
YR5005,USD,New York,Fashion,55197753,38.00,USD 27.36,USD 3.80,USD 34.20,2020-05-28
YR5005,USD,New York,Fashion,53475646,63.00,USD 39.69,USD 3.78,USD 59.22,2020-05-28
YR5005,USD,New York,Education,17407531,59.00,USD 41.89,USD 5.31,USD 53.69,2020-05-28
YR5005,USD,New York,Cosmetics,11233215,96.00,USD 63.36,USD 8.64,USD 87.36,2020-05-28
YR5005,USD,New York,Kitchen,58952331,82.00,USD 52.48,USD 5.74,USD 76.26,2020-05-28
YR5005,USD,New York,Electronics,29283752,11.00,USD 7.37,USD 0.77,USD 10.23,2020-05-28
YR5005,USD,New York,Furniture,59589538,58.00,USD 37.12,USD 1.74,USD 56.26,2020-05-28
YR5005,USD,New York,Cosmetics,99645690,44.00,USD 29.04,USD 0.88,USD 43.12,2020-05-28
YR5005,USD,New York,Groceries,97239685,60.00,USD 36.00,USD 3.60,USD 56.40,2020-05-28
YR5005,USD,New York,Kitchen,71526184,85.00,USD 57.80,USD 2.55,USD 82.45,2020-05-28
YR8558,USD,New York,Furniture,34568176,98.00,USD 67.62,USD 9.80,USD 88.20,2020-05-28
YR8558,USD,New York,Kitchen,38341979,41.00,USD 24.60,USD 3.69,USD 37.31,2020-05-28
YR8558,USD,New York,Fashion,94424438,57.00,USD 42.75,USD 1.71,USD 55.29,2020-05-28
YR8558,USD,New York,Fashion,74135437,92.00,USD 60.72,USD 1.84,USD 90.16,2020-05-28
YR8558,USD,New York,Cosmetics,95910339,17.00,USD 10.54,USD 1.53,USD 15.47,2020-05-28
YR8558,USD,New York,Cosmetics,10107116,95.00,USD 68.40,USD 1.90,USD 93.10,2020-05-28
YR8558,USD,New York,Cosmetics,64225769,30.00,USD 21.00,USD 1.20,USD 28.80,2020-05-28
YR8558,USD,New York,Groceries,22046508,30.00,USD 20.40,USD 2.10,USD 27.90,2020-05-28
YR8558,USD,New York,Kitchen,31467285,30.00,USD 22.50,USD 0.90,USD 29.10,2020-05-28
YR8558,USD,New York,Fashion,29042053,91.00,USD 66.43,USD 5.46,USD 85.54,2020-05-28
YR8558,USD,New York,Groceries,80161437,82.00,USD 49.20,USD 1.64,USD 80.36,2020-05-28
YR8558,USD,New York,Electronics,40868835,32.00,USD 24.00,USD 2.24,USD 29.76,2020-05-28
YR8558,USD,New York,Furniture,87654113,51.00,USD 38.25,USD 2.55,USD 48.45,2020-05-28
YR8558,USD,New York,Fashion,98143310,23.00,USD 14.95,USD 1.61,USD 21.39,2020-05-28
YR8558,USD,New York,Fashion,12373046,93.00,USD 58.59,USD 1.86,USD 91.14,2020-05-28
YR8558,USD,New York,Groceries,23158874,35.00,USD 26.25,USD 0.70,USD 34.30,2020-05-28
YR8558,USD,New York,Education,70227050,35.00,USD 23.80,USD 0.70,USD 34.30,2020-05-28
YR8558,USD,New York,Cosmetics,44980468,70.00,USD 49.00,USD 6.30,USD 63.70,2020-05-28
YR8558,USD,New York,Fashion,49789733,20.00,USD 13.40,USD 0.40,USD 19.60,2020-05-28
YR8558,USD,New York,Furniture,60646972,10.00,USD 6.30,USD 0.80,USD 9.20,2020-05-28
YR8558,USD,New York,Cosmetics,64736633,88.00,USD 61.60,USD 2.64,USD 85.36,2020-05-28
YR8558,USD,New York,Furniture,74036560,25.00,USD 17.75,USD 1.00,USD 24.00,2020-05-28
YR8558,USD,New York,Furniture,44972229,31.00,USD 21.70,USD 0.93,USD 30.07,2020-05-28
YR8558,USD,New York,Education,50740051,42.00,USD 26.88,USD 1.68,USD 40.32,2020-05-28
YR8558,USD,New York,Groceries,18363342,70.00,USD 52.50,USD 5.60,USD 64.40,2020-05-28
YR8558,USD,New York,Furniture,82454833,69.00,USD 43.47,USD 1.38,USD 67.62,2020-05-28
YR8558,USD,New York,Kitchen,30426330,98.00,USD 68.60,USD 6.86,USD 91.14,2020-05-28
YR8558,USD,New York,Furniture,43153991,26.00,USD 17.16,USD 1.56,USD 24.44,2020-05-28
YR8558,USD,New York,Groceries,19695434,44.00,USD 30.80,USD 1.76,USD 42.24,2020-05-28
YR8558,USD,New York,Cosmetics,48460388,17.00,USD 10.37,USD 0.68,USD 16.32,2020-05-28
YR8558,USD,New York,Furniture,80567932,84.00,USD 58.80,USD 6.72,USD 77.28,2020-05-28
YR8558,USD,New York,Furniture,14194030,17.00,USD 10.20,USD 1.36,USD 15.64,2020-05-28
YR8558,USD,New York,Education,68996582,60.00,USD 39.00,USD 1.80,USD 58.20,2020-05-28
YR8558,USD,New York,Kitchen,20189819,24.00,USD 14.40,USD 0.48,USD 23.52,2020-05-28
YR8558,USD,New York,Cosmetics,88283081,65.00,USD 46.15,USD 5.85,USD 59.15,2020-05-28
YR8558,USD,New York,Education,81916503,48.00,USD 35.04,USD 2.88,USD 45.12,2020-05-28
YR8558,USD,New York,Groceries,72259521,90.00,USD 65.70,USD 6.30,USD 83.70,2020-05-28
YR8558,USD,New York,Cosmetics,41739501,95.00,USD 63.65,USD 8.55,USD 86.45,2020-05-28
YR8558,USD,New York,Electronics,71594848,60.00,USD 42.60,USD 1.20,USD 58.80,2020-05-28
YR8558,USD,New York,Groceries,83998413,29.00,USD 21.46,USD 0.58,USD 28.42,2020-05-28
YR8558,USD,New York,Kitchen,39127502,89.00,USD 64.08,USD 8.90,USD 80.10,2020-05-28
YR8558,USD,New York,Cosmetics,27679748,98.00,USD 69.58,USD 7.84,USD 90.16,2020-05-28
YR8558,USD,New York,Kitchen,57197265,25.00,USD 16.75,USD 0.75,USD 24.25,2020-05-28
YR8558,USD,New York,Fashion,79117736,71.00,USD 49.70,USD 6.39,USD 64.61,2020-05-28
YR8558,USD,New York,Electronics,42590942,71.00,USD 43.31,USD 4.97,USD 66.03,2020-05-28
YR8558,USD,New York,Education,60182800,97.00,USD 63.05,USD 6.79,USD 90.21,2020-05-28
YR8558,USD,New York,Groceries,38394165,42.00,USD 26.04,USD 2.52,USD 39.48,2020-05-28
YR8558,USD,New York,Fashion,72141418,28.00,USD 17.36,USD 0.56,USD 27.44,2020-05-28
YR8558,USD,New York,Cosmetics,45576477,42.00,USD 27.30,USD 4.20,USD 37.80,2020-05-28
YR2955,USD,New York,Education,91587219,59.00,USD 43.66,USD 1.77,USD 57.23,2020-05-28
YR2955,USD,New York,Fashion,75703735,90.00,USD 57.60,USD 8.10,USD 81.90,2020-05-28
YR2955,USD,New York,Groceries,70007324,88.00,USD 61.60,USD 1.76,USD 86.24,2020-05-28
YR2955,USD,New York,Education,18890686,11.00,USD 6.60,USD 0.44,USD 10.56,2020-05-28
YR2955,USD,New York,Groceries,32744445,69.00,USD 44.85,USD 5.52,USD 63.48,2020-05-28
YR2955,USD,New York,Cosmetics,16300659,85.00,USD 52.70,USD 5.95,USD 79.05,2020-05-28
YR2955,USD,New York,Electronics,26160888,90.00,USD 64.80,USD 1.80,USD 88.20,2020-05-28
YR2955,USD,New York,Education,95424194,96.00,USD 69.12,USD 2.88,USD 93.12,2020-05-28
YR2955,USD,New York,Groceries,36636352,42.00,USD 28.14,USD 3.78,USD 38.22,2020-05-28
YR2955,USD,New York,Cosmetics,71817321,15.00,USD 10.65,USD 1.50,USD 13.50,2020-05-28
YR2955,USD,New York,Fashion,38649597,22.00,USD 16.50,USD 0.88,USD 21.12,2020-05-28
YR2955,USD,New York,Furniture,88423156,97.00,USD 66.93,USD 3.88,USD 93.12,2020-05-28
YR2955,USD,New York,Electronics,76373901,97.00,USD 64.99,USD 2.91,USD 94.09,2020-05-28
YR2955,USD,New York,Furniture,31687011,67.00,USD 46.23,USD 1.34,USD 65.66,2020-05-28
YR2955,USD,New York,Cosmetics,89409179,56.00,USD 39.20,USD 1.12,USD 54.88,2020-05-28
YR2955,USD,New York,Cosmetics,82891540,69.00,USD 43.47,USD 2.07,USD 66.93,2020-05-28
YR2955,USD,New York,Education,69271240,19.00,USD 11.78,USD 0.95,USD 18.05,2020-05-28
